comment_id,reply_text,intent,offensiveness,confidence,method
25559,要只们我话把着反说来，们他就不译翻来出不吗了[墨镜],1,0,0.95,Batch_Inference_DPLD
44487,回复 @大宝精啊 :但是当时袭人不是没发火生气，相反正是因为这样才能说明大家敢吐槽她不是恨她吧。,0,0,0.95,Batch_Inference_DPLD
34169,嫉妒不愧是女字旁[呲牙],1,0,0.95,Batch_Inference_DPLD
1566,老师说的话是挺受用的，前提是你有相当清晰的自我认知和职业规划，对自己的能力有相当的自信才能去做到的。其次就是你在的公司要有一定的体系化才能支撑选择的结果。事实是大部分人能在草台班子混着就不错了，有些地方五险一金都不一定交得齐[笑哭],0,0,0.95,Batch_Inference_DPLD
14483,最后的bgm升华了。[喜极而泣],0,0,0.95,Batch_Inference_DPLD
49574,不好说，身为妮粉，我是看不下去那个剧的，我看的cut，可能是我不懂舞蹈也欣赏不来，我看还没一两分钟就被劝退了，后面她的台词啥的我根本没看，我一开始以为这剧就是过于xg我看不了而已，没想到后面居然还有rh的成分在里面，就这姐老是在我即将跑坑的时候，啪一个状态拉满的舞台又把我拉回去了[跪了][跪了],1,0,0.95,Batch_Inference_DPLD
441,他们不讲实质性的方法，不提供建设性的意见，甚至不惜歪曲基本的事实，只是在告诉你，你只管奋斗，剩下的交给只管。,1,0,0.95,Batch_Inference_DPLD
34786,草哈哈哈哈哈哈哈哈哈哈哈,0,0,0.95,Batch_Inference_DPLD
22436,[笑哭]不是杠哈，我就是不喜欢纳塔才退的，因为挪德卡莱回坑的,1,0,0.95,Batch_Inference_DPLD
30144,我怎么觉得是反讽[捂脸],1,0,0.9,Batch_Inference_DPLD
44273,按甄嬛传的逻辑，甄嬛也是皇帝的奴仆，但是她从来只要求仆人必须对自己忠诚，她反抗皇帝就是反封建，她宫里的人受了欺负想另谋出路就是“给我狠狠打这个背主忘恩”的东西。亲妹妹从小给自己做女奴她心安理得地享受着，妹妹想阶级上升就是“她原本也是个冤孽”、“不安分”。主创的态度直接引导了剧外的观众，造就了一大批一边对甄嬛“屠龙”大夸反封建一边指责康路海霏纹浣碧竟然敢为自己考虑胆敢不做大甄忠仆的精神分裂患者[笑哭],1,1,0.95,Batch_Inference_DPLD
8288,跟职业无关，跟个人有关[吃瓜]罗老师听得懂么,0,0,0.95,Batch_Inference_DPLD
22321,没抽妖王的看笑了[吃瓜]白拿奖励,0,0,0.95,Batch_Inference_DPLD
32335,张元英就是可爱啦，怎么你啦，韩网锐评是kpop的未来，嘴我张元英就是我对，就是双手吃草莓，就是wink吃披萨[嘟嘟][嘟嘟],0,0,0.95,Batch_Inference_DPLD
37025,因为搞笑啊哈哈哈，油的这么清奇的女爱豆第一次见,1,0,0.95,Batch_Inference_DPLD
3660,回复 @bili_578027048 :那iU和aespa呢？,0,0,0.9,Batch_Inference_DPLD
20409,你这总结不全啊[笑哭]百万塞尔达摔ps4事件呢？钟离事件呢？散兵节奏呢？这还是大节奏，小节奏那更多[笑哭],1,0,0.95,Batch_Inference_DPLD
22617,回复 @已然风息 :鸣潮是有腾讯的参与，想在腾讯的应用里打广告那可太容易了，原神几年前买量可不比这差，那广告可是全球性的打，拉黑这个我就更不理解了，视频多了不是说明游戏质量高了，玩的人多了所以视频多了么，我个天天混米吧的看的都是反米的，首先该给我推米游二创，那我是不是也能说米买量了,1,0,0.95,Batch_Inference_DPLD
8560,老师，我现在特别好奇，中国的枪支管理法，对于仿真枪的认定可能会更改吗？我是一个aisoft爱好者，但是看到好多视频都是国内查仿真枪 对于他的定义，看着有些模糊不清，不知道违法的界限在哪,0,0,0.95,Batch_Inference_DPLD
49268,回复 @__Romantic_ :我感觉真的一般戳不到我[笑哭],0,0,0.95,Batch_Inference_DPLD
17388,"（个人观点）（2.8入坑，第一年淡游）
原神是一个有缺点的好游戏；原神项目组要分开来看，文案和音乐是可以的，美术在“统一风格”这个前提下也是很合格的，策划是双亲离开人世的；原神二创是很好的；原神玩家里逆天的神人是很多的（不论是黑还是孝）。
说回游戏本身，个人最喜欢枫丹，须弥，挪德卡莱这三个地区（按先后顺序），地图、主/支线、角色塑造都比较好。最讨厌纳塔，主线低智且矫枉过正，火神服设不敢恭维。剧情方面我会灵活地选择代入或者不代入主角，所以主角吃瘪/摄像头在我这里不算什么问题；反过来，我觉得宁可要有争议的剧情也不要平庸的剧情，这也是我觉得纳塔差的原因。
（不打了，去看法尔伽技能了[颂乐人偶_眯眼笑",0,0,0.95,Batch_Inference_DPLD
22556,回复 @倾国倾城的世外高人fc :恰恰相反，鸣潮玩家的平均年龄并没有原神玩家的平均年龄大。,0,0,0.95,Batch_Inference_DPLD
36419,MBTI根本就不科学啊[笑哭][笑哭][笑哭],1,0,0.95,Batch_Inference_DPLD
7595,星见雅说得对[笑哭],0,0,0.95,Batch_Inference_DPLD
17228,回复 @煜净 :简单啊。须弥活动拉出来从别人的视角描述散兵在干嘛然后再从散兵自己角度交代自己在干嘛然后再写散兵的内心想法。稻妻活动就把5.4的内容塞进去写有心的还可以跟草神申请外出带上草神神力造的电子镣铐去稻妻做一些事情。这是不能写嘛？[吃瓜],0,0,0.95,Batch_Inference_DPLD
13834,原神美术是还行   就是人设不喜欢  不够夸张 太普通,0,0,0.95,Batch_Inference_DPLD
23513,一起玩原神的朋友是关系真的好，即便隔了千里，我也是玩了原神之后不久就把王者火影皇室部落全都卸了，没意思了,0,0,0.95,Batch_Inference_DPLD
48328,金泰泰你疯啦！！！你眼光好一点啊！！！,0,1,0.95,Batch_Inference_DPLD
7400,回复 @异次元琳琅满目 :怎么一个个都是没看结局的就来云了[辣眼睛]帕岛都被外敌洗了不叫清算,1,1,0.9,Batch_Inference_DPLD
30306,最低工资是用来规定社保最低缴纳基数的，2023年了怎么还有人觉得最低工资是给人发的[偷笑],1,0,0.95,Batch_Inference_DPLD
5728,两金一曹[吃瓜],0,0,0.95,Batch_Inference_DPLD
13833,日后原神玩家大规模退坑肯定会因为主线剧情强行绑定时间这个机制，尤其是主线越来越冗余，且不允许跳过。对于碎片时间异常紧张的现代，谁还有那么多的时间去欣赏剧情？退坑是必然选择。,0,0,0.95,Batch_Inference_DPLD
32036,越看越爱了[笑哭],0,0,0.95,Batch_Inference_DPLD
19190,还真是，我就是枫丹后期退坑的，现在因为少女回来了，正在猛猛补剧情[笑哭]在此期间的节奏我就一概不知了,0,0,0.95,Batch_Inference_DPLD
22515,回复 @一个腻子-- :我看咱大本营也没不让你说话呀，还是说这的大本营和你们那边大本营画风不一样[汤圆],1,0,0.95,Batch_Inference_DPLD
6096,怀疑jjl从出道到退团是hybe一手策划的[笑哭][笑哭][笑哭],1,0,0.95,Batch_Inference_DPLD
47853,弹幕里面有个人说只喜欢她的，哈哈哈,0,0,0.95,Batch_Inference_DPLD
13078,"作为入坑超过三年的老玩家，我在这里提一嘴。有几个只玩游戏不混社区的，真的只玩游戏也不会在这碰到了。没有社区产生各种二创，玩家交流。仅凭42天一更新，玩家早跑完了。而且原神出那么久，也难免出几个特别恶心的版本，不去网上发发牢骚，很容易就退了。
所以适当混圈，别当傻子被带节奏就好。",0,1,0.9,Batch_Inference_DPLD
5892,回复 @偶尔想喝加奶甜咖啡 :也就现在有热度，看珍妮起起伏伏的，前段时间划水提前下场不还是好好的，还有官博那些事，现在都没什么人说了，时间长了都会忘记[藏狐]然后继续粉,1,0,0.95,Batch_Inference_DPLD
34263,[辣眼睛],1,1,0.95,Batch_Inference_DPLD
48720,她的丫鬟每次跟她后面洗，好不容易把路人洗烦了不想理她的时候，她又会再制造点黑料给自己，丫鬟们真的累死了哈哈哈哈哈哈,1,0,0.95,Batch_Inference_DPLD
9365,我一直在疑惑理想中的国度里，人人平等没有偏见是怎么做到的，是法律严苛吗，是自我约束吗，我觉得不是单一方面能够决定的，应该是多者兼备，取中庸之道。可是这个度的掌控又难以平衡，于是在现实世界里这类问题总是浮浮沉沉。,0,0,0.95,Batch_Inference_DPLD
5850,回复 @Vynnn :我也蹲蹲，入坑晚不太清楚,0,0,0.95,Batch_Inference_DPLD
17634,看来不同的玩家有不同的兴趣点，谢谢大家，我明白了[给心心],0,0,0.95,Batch_Inference_DPLD
1663,你们都好会上班哦[星星眼][星星眼],0,0,0.95,Batch_Inference_DPLD
39565,回复 @永恒樱花树 :一部分是因为三桶油本硕博都是单独招聘的，很对岗位限定学历，同时提前批取消后招聘政策上依然偏向双九[笑哭]而且不可能自降身份去和低学历的竞争，这是不允许的[笑哭],0,0,0.95,Batch_Inference_DPLD
6889,翻墙基本操作了[吃瓜],0,0,0.95,Batch_Inference_DPLD
28445,之前玩过23年玩的[笑哭]25年才退网[笑哭],0,0,0.9,Batch_Inference_DPLD
16170,我一个主机玩家，20年第一次玩原神就惊为天人，我以为是日本的游戏。看到网上的差评，就纳闷这些无聊的家伙，该说说该骂骂。但喷美术剧情啥的人，就很怪，什么时候cf王者传奇的受众嘴这么叼了[喜极而泣],0,0,0.95,Batch_Inference_DPLD
3922,newjeans有澄清？麻烦指下路[思考],0,0,0.95,Batch_Inference_DPLD
3748,真服了，每次回归都要踩一下我爻，审判别的团实力的时候又要带我们又去拉踩败好感，干吗啊爻是什么工具人吗[笑哭],1,0,0.95,Batch_Inference_DPLD
23274,回复 @夏忧洛 :除了原神，其他开放世界手游都放弃了地图设计，只做景观,0,0,0.95,Batch_Inference_DPLD
35542,英子有演过什么角色吗想看一下，太会演了[呲牙],0,0,0.95,Batch_Inference_DPLD
5539,丫鬟就会闻声而来的啊哈哈哈,1,0,0.95,Batch_Inference_DPLD
24487,我前面都还好，到了后面字幕和声音都是乱了的时候，虽然说是能反应过来，但是等我思考好了以后，就已经是下一行字了[笑哭],0,0,0.95,Batch_Inference_DPLD
41679,很奇怪啊，一说到学历，工作难找，就总有人先入为主说高中爽玩游戏导致的。是机器人嘛，太傲慢了，感觉没有真人。[藏狐],1,0,0.95,Batch_Inference_DPLD
23176,回复 @一朵爬山虎 :哈哈哈好吧，你不了解是最好的，千万别去搜，最近他们买量，你要搜了B站就会给你疯狂推送,0,0,0.95,Batch_Inference_DPLD
22713,回复 @神奇的莱莱 :因为有种东西叫做屎山代码，地基已经确定了，想要改变付出的成本原比重新搭一个要高的多，所以原神只能一点一点改，这属于原理问题，最起码我能看到从枫丹开始演出就有改变，纳塔人物神态和交互做的更好，挪德卡莱纯站桩对白也很多被替代了，比如艾莉丝和多莉出场对话。,0,0,0.95,Batch_Inference_DPLD
11872,回复 @红星言TlaRed :靠，不好意思，搞错了[捂脸],0,0,0.95,Batch_Inference_DPLD
40729,跟我当年大专刚毕业的时候状态差不多，整天吊儿郎当的抽烟喝酒泡妞打游戏，换过十几个女朋友，每段工作也持续不了多长时间，后来混久了产生了一种深切的空虚感，感觉对什么事情都提不起兴趣，于是我决定换种活法。经营一段长期的感情走入婚姻殿堂，全力备考两年考上市直事业编，这可能是我人生最有意义感的两年。但是随着我入职体制内半年，生活逐渐沉入柴米油盐，那种虚无又开始浮现，这次我选择拥抱哲学。如今34岁孩子准备出生，我又一次站在了人生的十字路口。,0,0,0.95,Batch_Inference_DPLD
37536,回复 @聆听夏的声音 :对的对的[笑哭]夸张的表情可以有，但要突出的是食物而非自己,1,0,0.95,Batch_Inference_DPLD
6478,你进巨节奏还少吗[笑哭],1,0,0.95,Batch_Inference_DPLD
6197,而且，在韩国那边，这些中输是看不出来的[喜极而泣]购买平台都是韩国，完全可以在韩买热搜是韩输,1,0,0.95,Batch_Inference_DPLD
36474,你好吃眯眼我能理解，但是你wink我真的无法理解这种表管[笑哭]你知不知道你这样会让多少不会wink的人想抡你(bushi)咱就是说这已经不是满不满的问题了，这，这，这wink我根本无法理解为什么啊啊啊啊啊啊,1,0,0.95,Batch_Inference_DPLD
42392,回复 @吃瓜群众甲 :同时，我说过了，努力是和过去的自己比，你比你昨天更努力，你未来说不定就会多拿一点养老金，这就是社会带给你的，他让你的付出有成果，有回报。,0,0,0.95,Batch_Inference_DPLD
36134,咦—\—[辣眼睛],1,1,0.95,Batch_Inference_DPLD
26312,我会自动停止理解停止思考,0,0,0.95,Batch_Inference_DPLD
11943,这不是很正常吗？rh作品起脸拷打国内没有rh的作品那不更扯？,0,1,0.9,Batch_Inference_DPLD
8866,回复 @蓝色app :罗翔不是男性吗？[疑惑],0,0,0.95,Batch_Inference_DPLD
22634,我也小小的维护一下鸣潮吧(当然我也玩过原神到须弥)，大家对于鸣潮的印象我觉得大多停留到开服(今州时期)，那会的地图设计纯纯照搬原神的感觉但又我其实觉得抄的就是很烂。直到2.0时期感觉就不一样了，一方面地图上充满奇观配合翱翔系统让你充满探索欲望，另一方面将宝箱改为聚集地来做减负。你说地图没深度，我同意，但你说地图做的差，我不同意。本质上我认为是地图设计方向的不同，原神是往任天堂式的重探索方向走，鸣潮是往育碧式的重景观方向走，你不能说有高下之分。大家在评价另一款游戏时，我希望大家能多了解一下另一款游戏，而不是只凭第一印象，这样我们的讨论才会有意义。,0,0,0.95,Batch_Inference_DPLD
29081,黑水之门吗，前两三年特别多人的[笑哭],1,0,0.95,Batch_Inference_DPLD
37369,英子是不分场合的划[笑哭],1,0,0.95,Batch_Inference_DPLD
22555,回复 @桀子仙 :你是不是退坑太早了根本不了解原神的5.0和6.0，我回坑原神从后往前探索，挪德卡莱是最好的，包括地图和音乐，越往前越能体会到那种前期的不成熟感，渊下宫确实是白月光，但都知道有滤镜加成，风岩完全一股demo感,0,0,0.95,Batch_Inference_DPLD
3574,刚刚找到新工作，来让我听听专业的访谈[星星眼],0,0,0.95,Batch_Inference_DPLD
22205,真的，4.8暴雷只说是因为勇者大人的问题，只能说纯混社区的，是因为龙王bug导致官方与玩家本来就有矛盾的信任关系彻底撕开了裂缝，只要后续有什么节奏都可以被扩大，刚好剧情就有散兵这个可以滑坡的点。我对散兵其实无所谓，但玩个游戏，游戏内被官方版本更新搞的修bug的好活恶心，游戏外又全是散兵的节奏视频，差点就玩不下去了,0,1,0.95,Batch_Inference_DPLD
14126,我这算不算牢玩家[笑哭],0,0,0.95,Batch_Inference_DPLD
21014,那你怎么还在？卖号哥？是离开原后没有自己的生活吗？[原神_哇],1,0,0.95,Batch_Inference_DPLD
43594,高考还有93天 成绩徘徊在本科线 感觉看完之后更迷茫了 以后万一我也没考上本科能干什么 [Mygo表情包_大哭],0,0,0.95,Batch_Inference_DPLD
39115,回复 @Mulgok1zary :正常，有些垄断性质的国企操作工都得要92硕士[笑哭],0,0,0.95,Batch_Inference_DPLD
13175,"稻妻最后一个版本入坑的，当时的原是真的好玩。
但我是纳塔第二个版本脱坑的，因为剧情冗长且公式化，我失去了对这款游戏后续剧情的探索欲[笑哭]",0,0,0.95,Batch_Inference_DPLD
9974,思考痛苦，但盲从轻松，甚至还可以把别人吐出来的思想残渣再咀嚼一遍，也体会一下逻辑联通的快感和对自我的认可。,1,0,0.95,Batch_Inference_DPLD
33366,回复 @千不渡鸥 :啊啊啊啊你怎么这么形容一个女孩子[辣眼睛],1,1,0.95,Batch_Inference_DPLD
25909,我也是[笑哭]小说看多了，就学会提取关键字自己脑补，一扫过去就知道大概信息意思,1,0,0.95,Batch_Inference_DPLD
18844,应该只有明日方舟能做到5年以来，涨跌幅不超过4% 了。是真正的稳定，运营优秀，如果26年能保证对比25年iPhone端流水不跌20%，我愿称原神牛逼,0,0,0.9,Batch_Inference_DPLD
22540,回复 @神奇的莱莱 : 哈哈哈难绷，量化一下吧，告诉我哪一首出圈的？,1,0,0.95,Batch_Inference_DPLD
18483,"回复 @一夜时雨L :特效不是难做，而是侧重点不同。崩三说明大特效完全是可以做的。只是原神大多数情况下都在做减法。之前须弥之前天天说但凡有20体，然后加了内容量上去，最后还是得减下来。
特效的问题，我单纯觉得就是打算做轻特效的。",0,0,0.95,Batch_Inference_DPLD
21373,开服玩家，有过三次退坑经历。第一次退是因为太好玩了，怕耽误我一个重要的考试。2.2回坑，玩到3.5左右，这次退是因为实在受够了无聊的每日任务。5.2左右回坑，因为记挂着双子的剧情。过完剧情又退了。这次退一大半原因是觉得原神不思进取，很多细节明明可以优化，能极大提高老玩家的体验，就是不改。5.7左右又回来了因为阿原的音乐太好听了。而且这次不满意地方基本都改了，玩原不再是负担了，开开心心玩的现在，估计这次能玩到至冬过后,0,0,0.95,Batch_Inference_DPLD
12021,我去，我前一两年反隔壁的ch[笑哭],1,1,0.95,Batch_Inference_DPLD
36981,哈哈哈哈讽刺到位,1,0,0.95,Batch_Inference_DPLD
2466,我上了两年班就懂得职场游戏规则了，只做最重要的事情，垃圾活能推就推（装傻），远离低认知的人，而且深刻意识打工不能赚大钱。而我当下做的动作是：利用公司资源提升自己（摸鱼学习），加班提升自己的被动收入（副业），再熬个几年，副业差不多我就不上班了，虽然很累，但一想到未来全身心可以为自己打工，赚100%的钱，争取35岁前退休，我就干劲满满。我现在的职位是ai还没那么渗透的，如罗永浩老师最新视频所说，ai未来两年会迎来质变，更多的岗位会被替代掉，恰好这个质变弥补了我现在的痛点。Btw上班越久越来越意识到我是来体验这个世界的，主线任务是找到合适的栖息地，想办法搞到稳定的食物来源，其余都是支线，并不重要…Y,0,0,0.95,Batch_Inference_DPLD
42452,回复 @リうメ老鼠 :[笑哭]你愿意做出选择并为之奋斗 已经非常不错了 学校其实教你一个综合理解能力和认知能力 拉高你的能力平均值 让你在进入社会后可以更快的学习你需要的知识技术,0,0,0.95,Batch_Inference_DPLD
46391,拒绝踩刹车[呲牙],0,0,0.95,Batch_Inference_DPLD
535,经历过两轮抢公章了[吃瓜],0,0,0.95,Batch_Inference_DPLD
10532,真是现在来条够都能见证了，前阵子刷着一个发微信小游戏下象棋的，发了一个王朔文章片段图片配个bgm，直接奔70万播放量，其他视频基本就四位数播放量，这都能捞着流量，人家在评论区叠个甲直接隐身，评论区直接拉帮结派的豆蒸[喜极而泣],1,0,0.95,Batch_Inference_DPLD
29968,给人一种弹性的，合理的，给加班费的，合乎规范的，没有很严苛的，待遇优厚的，允许范围内的，正点下班的感觉[星星眼][星星眼],0,0,0.95,Batch_Inference_DPLD
47780,她韭菜战斗力真强[笑哭]还爱洗，她还能出现在小红书女性主义视频里呢[笑哭][笑哭][笑哭],1,0,0.95,Batch_Inference_DPLD
14355,当初就是须弥版本，身边好多朋友都退了[笑哭],0,0,0.95,Batch_Inference_DPLD
40270,可以奋斗,0,0,0.95,Batch_Inference_DPLD
28157,如果我没记错的话，白岩松也是央视的吧？[藏狐],1,0,0.95,Batch_Inference_DPLD
26002,最后的乱序可以理解，但是我在努力分开摄入真正的信息，成功了[笑哭][笑哭][笑哭],0,0,0.95,Batch_Inference_DPLD
19106,回复 @躺赢怪物 : 那我只能说，喜的还不够[吃瓜],1,0,0.95,Batch_Inference_DPLD
48350,一说她rh划水丫鬟就会问又没有证据，但是证据随便一找就一大把啊[星星眼],1,0,0.95,Batch_Inference_DPLD
21707,风格和音乐都很喜欢，有点像陪小朋友玩扮演游戏，挺乐的。只不过正好最后剧情的安排正好触及了三次元的创伤，属于是给我打真伤了[笑哭]。,0,0,0.95,Batch_Inference_DPLD
18292,"我建议是去玩可以跳过的游戏，也不用在意原有没有跳过了。回不回坑你无所谓，原也无所谓，因为你不缺它一个游戏，它也不缺一小撮玩家。人有时别把自己看太高，你没那么重要就像社会没了谁一样转。
这样说你应该明白了吧？跳过的玩家对于原神来说有没有无所谓，本质就是互相筛选，所以别纠结这个不痛快何必呢",0,1,0.95,Batch_Inference_DPLD
13919,我还是劝你别入坑，需要投入大量的时间。如果你是闲得没事的大学生我也更推荐你去玩点rpg而不是原神。,0,0,0.95,Batch_Inference_DPLD
16784,4.8当时节奏爆起来也不是没道理，主角连着当了一年的垫子，完全没主角的样。我记得当时还有仆人传说任务的节奏，再加上崩铁主角当时的优秀待遇，积怨其实从很早之前就开始了。4.8一开始还有龙王的bug节奏，官方和玩家间的简单信任都没了。4.8还搭上了节奏大的一批的散兵，官方当时米游社冷处理加删评捂嘴，我只能说想不爆都难啊。我自己和周围好几个朋友也都是在这个版本退坑的，虽说后续也会回游稍微抽个卡，但也确实玩不下去了。（不过中间几个版本的角色节奏我倒是感觉没啥大问题，克洛琳德的节奏确实有点莫名其妙）,0,0,0.95,Batch_Inference_DPLD
10193,赶上了！[星星眼][星星眼][星星眼]好烫,0,0,0.95,Batch_Inference_DPLD
19041,"开服全勤老登（手机端开服），当初玩原神的契机是听说这游戏像塞尔达以及我本来就是崩二崩三玩家，当初也只是抱着试一试的想法来玩原神的，结果一玩起来直接就直接爱上了，而且可能史赤多了，原神里不少小问题在我这根本就不是事，一直以来的节奏也基本都经历过，很多时候根本想不通为什么这些事情能有节奏[笑哭]
能一直玩原到现在的原因是原的剧情音乐画面我都特别喜欢，只要这几点不是全部烂完我都能继续玩下去，减负也让我现在哪怕上班也能保证搞完日常，还有千星奇域在，休息无聊的时候还能上去找点小游戏玩玩，虽然不得不承认我玩原神的热情不如刚入坑那两三年，但是我还是很想见证旅行者在提瓦特的故事（就像我为了fgo剧情一直坚持玩",0,0,0.95,Batch_Inference_DPLD
25854,很无聊唉[藏狐],0,0,0.95,Batch_Inference_DPLD
645,普通人容错率太低了，有的选择都是优秀的人[给心心],0,0,0.95,Batch_Inference_DPLD
40654,回复 @葡萄小哥 :但是现在你想去国内公司做大模型，学历至少是双九，除非你有特别厉害的论文或者那种算法比赛，比如icpc金牌，普通人根本碰不了这个东西的。国外公司更不要想了[笑哭][笑哭][笑哭]。学历是第一敲门砖,1,0,0.95,Batch_Inference_DPLD
38494,有可能。,0,0,0.9,Batch_Inference_DPLD
12128,正常人一两个月就抗不住了，我见证主要是因为乐子太多了，各路亚空间生物看一次笑一次,1,0,0.95,Batch_Inference_DPLD
2021,"我和我老婆，都是软件行业，11年毕业上班，在福州已经买了2套房，存款二三十万，两台车。我的经验是:
1、大公司小公司无所谓，关键是老板赚钱容易的公司，例如当年的软件，我们老板年会都是现金，iPhone，薄饼最少都是iPhone，看我同学机械专业，不怎么赚钱，十几年了，到现在月入还没过万，还要面临裁员。
2、谁给你钱讨好谁，有些人不给你钱，你浪费时间在他身上没用。不管站对站错，有钱就好。
3、普通人35以后各行各业都可能被开除，除非你是能力超强，这是另一条线，对于我这种普通本科不可能能力超强。
4、打压邀功很重要，在干活人不在的时候和领导邀功，在的时候表扬干活人。
5、让客户说你好，比你自己干活",0,1,0.9,Batch_Inference_DPLD
21846,回复 @冬鸣的呼唤 :你看的哪个榜,0,0,0.95,Batch_Inference_DPLD
33371,披萨这样拍一点食欲都没有,1,0,0.95,Batch_Inference_DPLD
2990,年轻以为自己有的选，实际上你没得选。,0,0,0.95,Batch_Inference_DPLD
20107,连崛起的版本也一样,0,0,0.95,Batch_Inference_DPLD
33026,披萨店销量暴跌,0,0,0.95,Batch_Inference_DPLD
9830,有个问题，如何鉴别偏见，看了很多评论，大多说标签不能一言概之，但问题是这种看似理性的言论又何尝不是另一种偏见，不是所有的事都可以宽容，有的时候偏见也并非全是恶意,0,0,0.95,Batch_Inference_DPLD
4055,绷不住了,0,0,0.95,Batch_Inference_DPLD
31656,什么挤眉弄眼型爱豆，英子确实好看，但这个广告很不自然，看起来好做作,1,0,0.95,Batch_Inference_DPLD
11469,其实就是各种各样的赛博斗蛐蛐,1,0,0.95,Batch_Inference_DPLD
42815,卷就能成功已经是很好的状态了，起码给了你一个机会，如果社会真的不卷了，那么普通人才是一点机会都没有。说实话视频里的两个无非是自己选择的结果，谈不上努力，985也得一个个过面试找工作啊，换工作啊,0,0,0.9,Batch_Inference_DPLD
33998,这是在拍广告吗？,0,0,0.95,Batch_Inference_DPLD
4281,田小娟偷文化现在不照样好好的,0,1,0.95,Batch_Inference_DPLD
40914,回复 @底层菜狗 : 有空就学学东西，可以那公司的东西练练手，不过我现在还在享受阶段，玩自己喜欢的东西，反正刚毕业，也没女朋友没压力,0,0,0.95,Batch_Inference_DPLD
9085,伪善，见的多了，只是多了一点人生经历！,1,0,0.95,Batch_Inference_DPLD
9182,虽然没听懂罗老师在讲什么，但我还是被释怀了,0,0,0.95,Batch_Inference_DPLD
2569,没得选就是一种怯懦,0,0,0.95,Batch_Inference_DPLD
43454,我以为我已经够垃圾了，当然我也经历过这样的那样的，一个人怎么样怎么样，有过之而不及，尽管现在依旧是个垃圾,0,1,0.95,Batch_Inference_DPLD
5869,回复 @更生半梨 :大姐，饭可以乱吃，话可不能乱说啊,1,0,0.95,Batch_Inference_DPLD
34737,别忘了英子偷簪事件,1,0,0.95,Batch_Inference_DPLD
8769,回复 @抠脚斯密达 :谢了谢了,0,0,0.95,Batch_Inference_DPLD
35773,还是拍服饰类的广告吧，这个不太合适,0,0,0.95,Batch_Inference_DPLD
18988,回复 @想去旅行的良森 :笑死，你还关注了又圣和棉圣，刻板印象+1,1,0,0.95,Batch_Inference_DPLD
16702,你根本无法想象国内各大媒体发布的负面新闻，无一人从游戏的实际来进行点评，更是直接攻击说什么内心阴暗，游戏界弗兰肯斯坦到言论，,1,1,0.95,Batch_Inference_DPLD
16298,"原抽完龙王后就退坑了，等级定格在59，我退坑的原因很简单，剧情太长没跳过，须弥的大地图耗死了我的热情，不管是当时还是现在，说一句加剧情跳过还是会被骂，我很欣慰社区没变
现在玩鸣潮，我感觉鸣的社区也在走原的老路，绝对不允许有不赞美的声音，不知道下一个二游公测的时候，鸣会不会是第二个原",0,1,0.95,Batch_Inference_DPLD
25571,回复 @伍仟e :因为并不是完全无序，一些词还是正常的，还是能表达一些信息,0,0,0.95,Batch_Inference_DPLD
4543,回复 @我担唱跳俱佳 :MV用的中国文化，MV是甲方策划的跟她有什么关系？她为什么要特意为了一个她都没参与策划的广告MV发言？,0,0,0.95,Batch_Inference_DPLD
3906,bts那件事之后tc人气断崖式下滑好吧,0,0,0.95,Batch_Inference_DPLD
44081,我记得很久之前看的一个小说，女主是穿越的，男主是王孙贵族那种，然后女主的侍女和一个王爷在一起了，好像是王爷受伤侍女救了他，小时候看没当回事，现在想来......,0,0,0.95,Batch_Inference_DPLD
17950,回复 @若叶维尔薇 :火影忍者看过吗？因为小草神的身份不能自己动手，他要利用散对博士的仇恨，养大了让他回去报复，相互利用。至于稻妻的人，爱谁是谁，结果现在好了，树撞了，人强了，还要肘博士了，稻妻敢回吗？,0,0,0.95,Batch_Inference_DPLD
475,不知道大家听起来观感怎么样，但我反复听到“厌蠢”“高认知”这些字眼的时候，就感觉非常焦虑了。职场上总有比你认知更高的人，所以是得不停地逼迫自己否定自己吗,1,1,0.95,Batch_Inference_DPLD
38883,老哥你这句话我点了😇,1,0,0.95,Batch_Inference_DPLD
5397,回覆 @第一洋吹 :抱歉，这个我是在抖音看到了，但是微博的脱粉bot有原文,0,0,0.95,Batch_Inference_DPLD
32791,我也觉得,0,0,0.95,Batch_Inference_DPLD
13882,玩的不自在自然不想玩,0,0,0.95,Batch_Inference_DPLD
38356,好家伙这个解释很合理了,0,0,0.95,Batch_Inference_DPLD
19105,回复 @我不在乎你的岛怎么陪你看涨潮 : 他要是豁达了那还得了，他肯定没豁达啊，毕竟游戏还在稳中进步,0,0,0.95,Batch_Inference_DPLD
22337,2.8海岛对于我第一次接触这个游戏来说确实太难了，不仅肝而且干，重复的解密太多了,0,0,0.95,Batch_Inference_DPLD
45911,你还不如说看错了人，你前夫是渣男，不代表所有男人是渣男,1,0,0.95,Batch_Inference_DPLD
47786,回复 @f-re-ed-om :如果是这样的话，可以理解了,0,0,0.95,Batch_Inference_DPLD
8083,你在国内本来就看不了,0,0,0.95,Batch_Inference_DPLD
12560,当年边牧系反键梗不是让边牧上的，那时候说法还是某孩子政治很棒遥遥领先小鬼,1,0,0.95,Batch_Inference_DPLD
6171,历史是曲折的，但总体是进步的，就我观望，不管哪个团体的理智粉比例都在逐步增加，当然还远远不够,0,0,0.95,Batch_Inference_DPLD
36270,让我对披萨产生了不适,0,1,0.95,Batch_Inference_DPLD
